tweets,Subjectivity,Polarity,Analysis
   Why did I think the old dude was Biden? It would make sense though.,0.2,0.1,1
   https//t.co/WjFmxASaTW,0.0,0.0,0
  This shit would be the BIGGEST meme introduced to a game EVEN BIGGER than Steve,0.5666666666666668,-0.20000000000000004,-1
   facts humans should be drinking human breast milk ladies hml,0.1,0.0,0
 Dont care + ratio + finna order some beef burgers rn,0.0,0.0,0
   This shit makes me thirsty for milk. How about you guys  ,0.8,-0.2,-1
   nah fuckin hell y'all 😭😭😭😭😭,0.0,0.0,0
  Ratio + 🧢🧢🧢,0.0,0.0,0
   https//t.co/zUZg3aFN2v,0.0,0.0,0
     😳😳😳,0.0,0.0,0
 Your own website isn’t proof that you save animals you’re just saying things.,1.0,0.6,1
"  Soo you want n cute chick to get beat up brutally in a fighting game....but ate against Pokemon....and ACNH museum....

This is hypothetical on a whole new level guys 🤣",0.7136363636363636,-0.009659090909090909,-1
   Queen! ✨👸🏼💖🙌🏼,0.0,0.0,0
  https//t.co/Tklq9Z2a1L,0.0,0.0,0
" demanding that their made up chicken character to be put into SmashBrosUltimate is one of the most cringe things I have ever read.

Not to mention that technically they'd be okay with people beating up an animal. PETA, who hates animal cruelty, is asking for this. LMAOOOOO",0.5125,0.1,1
  God I love chicken nuggets they taste delicious. Sometimes I microwave them and sometimes I get them from mcdonalds but they alwaya taste yum,0.85,0.3,1
"  you are BEAUTIFUL, a beautiful LADY!
May these murderous people never come near an animal again!!😽",0.7999999999999999,0.65,1
  You can beat up and murder several animals in this game. Peta supports animal abuse smh,0.2,-0.2,-1
   https//t.co/w1sMAxA0Zn,0.0,0.0,0
  https//t.co/upeCe5CcLh,0.0,0.0,0
  real,0.30000000000000004,0.2,1
   So wonderful for those poor abused animals. How can any human wear the skin of another animal and not feel sick to their stomachs?,0.6392857142857143,-0.02857142857142858,-1
"  I don't want to be either one, but they should live free in the ocean!",0.65,0.3181818181818182,1
" _Sakurai  Technically, that chicken is NOT a nugget. Yet.",0.525,-0.3,-1
  frauds,0.0,0.0,0
  get a real job bozos,0.30000000000000004,0.2,1
  today years ago i OWNED you with this ratio,0.0,0.0,0
  https//t.co/a1xHDvVme3,0.0,0.0,0
  Monke is fine,0.5,0.4166666666666667,1
  🥩🥩🥩🥩🥩🥩,0.0,0.0,0
  Fraudulent company,0.0,0.0,0
  Dummies,0.0,0.0,0
  Cant wait for chicken nugget in smash,0.95,-0.6,-1
  jobless bozos,0.0,0.0,0
  ratio for murdering dogs,0.0,0.0,0
  frauds,0.0,0.0,0
  get a job,0.0,0.0,0
  ratio,0.0,0.0,0
  PETA murders innocent dogs,0.7,0.5,1
  No one cares,0.0,0.0,0
 ahem https//t.co/XuUqEXit4C,0.0,0.0,0
  Dude I can’t wait to see Steve punt that chicken across the map.,0.95,-0.6,-1
 says that cow's milk causes autism.,0.16666666666666666,-0.13333333333333333,-1
 https//t.co/nOKdBzTfY7,0.0,0.0,0
   What about leather?,0.0,0.0,0
  STOP SHITTING ON FRENCH BULLDOGS.,0.0,0.0,0
" _Sakurai  I know you're trying to be clever here, but you're *really* not.",0.5166666666666667,0.033333333333333326,1
 https//t.co/q9oJ2oWwEF,0.0,0.0,0
  💔💔💔💔😱😱😱😱😡😡😡😡😢😢😢😔,0.0,0.0,0
 _Sakurai  No!,0.0,0.0,0
"   Thank you, I stand with you",0.0,0.0,0
 you sound like Peter hahahahaa,0.4,0.4,1
 dont care. but u can order tasty burgers on it tho,0.0,0.0,0
 fraudulent company,0.0,0.0,0
 get a real job,0.30000000000000004,0.2,1
 ratio for murdering dogs,0.0,0.0,0
 RATIOOOO,0.0,0.0,0
  cringe,0.0,0.0,0
  Lamentable pobres,0.0,0.0,0
 But I don't have a I phone,0.0,0.0,0
 can y’all do something please🥴🥴😭 https//t.co/apbMeq6GF5,0.0,0.0,0
  I'm a vegetarian but i still prefer waluigi in smash than this yellow ball,0.0,0.0,0
" _Sakurai  PETA makes garbage, out-of-context games shitting on Nintendo for supposed animal abuse in a pathetic attempt to remain relevant (also some stupid not protest in Animal Crossing)

Also PETA waaa Nintendo put our mascot in your game!",0.825,-0.475,-1
" _Sakurai  Not gonna lie it would be fucking hilarious to see happen, as doubtful as it is.",0.95,-0.15000000000000002,-1
   Thank you Billie 🌱💞❤️,0.0,0.0,0
 Yo como bistec en la cena con bastante frecuencia.,0.0,0.0,0
  i ate my dog lol,0.7,0.8,1
"  Bullshit. Nintendo isn't gonna involve themselves with you lunatics. They may suck at marketing, but they're not stupid.",1.0,0.39999999999999997,1
 Gonna cry peta? https//t.co/8sUXsIiZ9q,0.0,0.0,0
  https//t.co/NQXkTFiQ4f,0.0,0.0,0
  OCEAN! FREE THEM..,0.8,0.4,1
  Lol you want your mascot that I never heard of in a fighting game where you also beat up animals? Yeah ok,0.5333333333333333,0.3,1
  Lol you guys want a animal to get abused in smash bros,0.7,0.8,1
  This is a crime simple as. Companies and its owners need to be held accountable. FreeKiska freelolita,0.35714285714285715,0.0,0
"  If I were an orca 🐳 I would want the best for my fellow whales therefore I would submit to my incarceration ""free food"" for the purpose of study by the best marine biologists in the world, @ UCSD and SeaWorld 🐬🌐 but that's only if I was an orca!🤣😆🤭",0.6000000000000001,0.6,1
 i know you see my messages https//t.co/ysguzEpU21,0.0,0.0,0
", ojo con este nivel de maltrato animal https//t.co/mLHCZF7bFF",0.0,0.0,0
" _Sakurai  You understand that all the times you've slandered them would make them not want to associate with you, right?",0.5357142857142857,0.2857142857142857,1
  i would chose to be a juicy orca steak sitting in q*berts belly,0.0,0.0,0
  So youre chill with yout boy nugget hurting other animals aiiiiiggt,0.375,-0.125,-1
" _Bryant3 I’m bouta cook up some bacon and eggs, y’all want any?",0.0,0.0,0
  ratio you freaks,0.0,0.0,0
  finna eat a live chicken rn,0.725,-0.2318181818181818,-1
  LETA,0.0,0.0,0
  Ratio for murder ing dogs sadly,1.0,-0.5,-1
  get a real job,0.30000000000000004,0.2,1
  RATIO,0.0,0.0,0
 _Sakurai  Plot twist. Hes the only f teir character i. Ultimate,1.0,0.0,0
   I eat meat,0.0,0.0,0
 I was about to message you about how peta is a joke then I see this shit. So sead 😢 https//t.co/lne9Q6Mit7,0.8,-0.2,-1
  He looks very edible.,0.3,0.2,1
"  Not even a chicken can win so what makes you think you get in the roster
Would be a cool character tho",0.6666666666666666,0.18333333333333335,1
"   ok
still wont stop me eating meat lol",0.6,0.65,1
 Nintendo would NEVER even CONSIDER you after you made Super Tanooki Skin 2D.,0.6666666666666666,0.3333333333333333,1
"  To get a character in Smash, it has to be a character that has appeared in a game on the Nintendo series. It's why Master Chief or Aloy from Horizon Zero Dawn won't be in Smash. So you first need to make a Not a Nugget game for the Switch then try to get them in Smash.",0.37777777777777777,-0.18333333333333335,-1
  Hey  you wanna share this pepperoni sandwich? https//t.co/ABhlXMtCUX,0.0,0.0,0
  Imagine thinking chicken isn't delicious,0.975,0.2,1
 https//t.co/Y7iqHIA8YI,0.0,0.0,0
" _Sakurai  remember when you adopted thousands of dogs and non of them got adopted, leading to most of them dying? I do",0.5,0.5,1
" _Sakurai  Bitch please, that thing would get annihilated in a second.",0.0,0.0,0
"   💚💚 
You Angel 😇",0.0,0.0,0
" _Eubanks Now I'm inspired to eat more vegetables. 
vegetarian 🥬🥒🥦🌶🌽🧄🥔🧅🥕",0.5,0.5,1
 Bro we get you like watching cows get impregnated. But not everybody needs to see this shit,0.8,-0.2,-1
 _Sakurai  https//t.co/NPGQkp0JI7.,0.0,0.0,0
  https//t.co/7p8icBVlXd,0.0,0.0,0
" _Sakurai  You know this is a laughingstock when the balance of this charcter is stupid wack. I mean, they have tofu that can heal them for 100%. what

And their stun gun sounds like it'd be like Wolf's blaster.",0.84375,-0.5562499999999999,-1
 wario eating not a nugget https//t.co/HHHTg7HZSA,0.0,0.0,0
 _Sakurai  Oh so you’re ok with animal fighting tournaments. What has happened to you I thought you were for animals rights. We can’t eat them but we can use them for violence got you,0.5,0.5,1
 Goat milk price near 22 USD in india. Now rethink about goats 😎 https//t.co/KG2MlwBlyl,0.4,0.1,1
 do you like furries,0.0,0.0,0
 https//t.co/Bux4GgmXmt,0.0,0.0,0
"   👏🏼👏🏼👏🏼we need more celebrities to speak up, thank you!!!",0.5,0.9765625,1
"  To learn how we don't do the bad thing, read the article we wrote about ourselves and how we totally don't do the bad thing everyone already knows about",0.6944444444444443,-0.46666666666666656,-1
"  Oh look it came 4th, looks like that animal got pretty abused, but you would know all about that wouldn't you peta",1.0,0.25,1
  I knew the comments wouldn't disappoint lol.,0.7,0.8,1
  No,0.0,0.0,0
"   Pickme vegans with a W , I’ll take it",0.0,0.0,0
  https//t.co/kwwPAndFwc,0.0,0.0,0
   And that other one wearing a fur bolero🥵 completely tone deaf and cruel. She will never learn. I hope Billie had a word w her,0.5916666666666667,-0.3416666666666666,-1
 bonang https//t.co/35r9TMaS4e,0.0,0.0,0
 _Sakurai  sakurai looking at this https//t.co/pK2BbThied,0.0,0.0,0
"  Damn, Not a Nugget lookin' real tasty https//t.co/0HeXb1QH8V",0.30000000000000004,0.2,1
 I love to eat cows delicious pigs and yummy chickens. Fish are also a wonderful food. Sue me I dare you.,0.8666666666666667,0.8333333333333334,1
 fuck you,0.6,-0.4,-1
 _Sakurai  No.,0.0,0.0,0
  https//t.co/0awfblSiQy,0.0,0.0,0
 _Sakurai  I would genuinely rather have Byleth again,0.5,0.4,1
   Cringe,0.0,0.0,0
" _Sakurai  Let's see how hard it is to get blocked by PETA

Alright, so you guys have stolen dogs, killed lobsters, misinformed people, and literally made multiple parodies of Nintendo games just to show how much you don't like them, and now you suddenly want to work with Nintendo?",0.24833333333333335,-0.058333333333333334,-1
 https//t.co/TXDldJMco3,0.0,0.0,0
  You can get ✨sued✨,0.0,0.0,0
  Oh and characters have to be able to clap...thems the rules,0.625,0.5,1
 _Sakurai  What kinda losers need to force a terrible character on a video game in the name of animal rights? XD oh yeah the same ones that need to be prideful about their mission statement... not accomplish much... and need to butt in on everything...let him nugget,0.385,-0.28,-1
"  I thought Peta was closed down a long time ago after everyone figured out they were an awful company and abused animals, are you still lying out of your teeth?",0.44722222222222224,-0.3263888888888889,-1
 whats your favourite meat type,0.0,0.0,0
   New respect Billy.,0.45454545454545453,0.13636363636363635,1
" _Sakurai  You want them to add a chicken into a fighting game, so the chicken can get beat up... weren't you guys against Pokemon because digital creatures were fighting each other? Kinda sus imo",0.5349999999999999,-0.34500000000000003,-1
" they haven't added Waluigi -- one of their own characters with MASSIVE support behind them. What makes you think they'll add a random corporate mascot?
https//t.co/xdUoW7HCli",0.64,-0.06000000000000001,-1
 _Sakurai  Id kill that chicken like u killed that little girls dog,0.48333333333333334,-0.32916666666666666,-1
  Meat is good for your body it makes you strong and healthy,0.6111111111111112,0.5444444444444444,1
  You really think this will actually happen don’t you?,0.15000000000000002,0.1,1
  https//t.co/k4tWv37gJX,0.0,0.0,0
  You realized your character lost right? And it's in last right?,0.37936507936507935,0.19047619047619047,1
   _marmo I want to eat them so bad,0.6666666666666666,-0.6999999999999998,-1
   She wore this RATIOOOO,0.0,0.0,0
 do you like Brian from Family Guy,0.0,0.0,0
 please see😑 https//t.co/eVN74EMqop,0.0,0.0,0
  Some innocent creatures are calling you and waiting for you. https//t.co/lmA4ygiEQX,0.7,0.5,1
   Still don’t like her,0.0,0.0,0
"
Please take serious action on these sort of idiots. Harrassing animals for just making nonsense out of himself

PETA AnimalRights

https//t.co/fgocskEpsa",0.5222222222222223,-0.3444444444444445,-1
   _marmo Don’t hide me 😉 https//t.co/q1vt8MjwUm,0.0,0.0,0
  Taste 👅 ratio https//t.co/YY4vl0GPsT,0.0,0.0,0
 Awful….terrible…horrible…,0.0,0.0,0
  Don't you have animals to put down? Hypocrites.,0.2888888888888889,-0.15555555555555559,-1
   Says the mass animal killing organization.,0.0,0.0,0
   don’t you do the exact same thing,0.1875,0.125,1
" _Sakurai  You at least need to have a GOOD character to get in smash you constantly bash nintendo AND this character has no real substance next you'd prolly cancel smash for ""attacking our poor innocent not a nugget"" get a grip",0.41904761904761906,0.05714285714285713,1
 opinions? https//t.co/uV5KL295PQ,0.0,0.0,0
 _Sakurai  I'd rather another Fire Emblem character.,0.0,0.0,0
" has no problem with race horses being kept in harnesses and used for million $ races in the USA. They are ok with exotic animals like lion tigers to be kept as pets and Bullfighting in the west. But they have problems with India, our animals, and age-old traditions.",0.75,0.5,1
   we are still seeing this inhuman by  @ 2021 century humans ! https//t.co/NFbuFBL96o,0.0,0.0,0
   https//t.co/KBjKH4fALn,0.0,0.0,0
  No https//t.co/dobrWhTpD5,0.0,0.0,0
 So what you're telling me is that you want an animal to be added to Smash so that they can get abused? Not a very surprising statement considering the animal kill count you guys have.,0.3846153846153846,-0.26923076923076916,-1
 you guys are sick people you guys illegally euthanize pets and your leader had been considered a terroristic threat at one point,0.6785714285714286,-0.6071428571428572,-1
  Stop the CRINGE !,0.0,0.0,0
 tf kinda smash character you guys tried to design a fucking baby chicken with a tazer https//t.co/J8NQmGRV3x,0.875,-0.6,-1
    Where does peta dissappear during Eid?,0.0,0.0,0
 Euthanizing dogs! Cruelty-free,0.0,0.0,0
   It should be outlawed to wear fur. What if we were hunted and killed for our skin,0.0,-0.2,-1
 joe mama,0.0,0.0,0
,0.0,0.0,0
  You are trying raise awareness for animal abuse by allowing people to beat a digital chicken. Do you not see the problem with that logic?,0.475,-0.3,-1
 _Sakurai  What a world.,0.0,0.0,0
  Podria tener los ojos vendados y aun asi editar una imagen mejor que esta,0.0,0.0,0
  So you're trying to force an animal to fight? Guess it's in line with your usual treatment of animals.,0.25,-0.25,-1
 no and don't harrass sakurai with your bullshit https//t.co/rd5kyNK62P,0.0,0.0,0
 _Sakurai  Bruh Moment,0.0,0.0,0
 Idaho and Montana are once again allowing cruel hunting practices that will decimate fragile wolf populations. https//t.co/gErUtKOJDO,0.75,-0.5,-1
   Idc I’m just got me some new fur today,0.45454545454545453,0.13636363636363635,1
 why do you euthanize so many animals like fuck your all just sick fucks who probably fuck goats,0.6392857142857143,-0.25357142857142856,-1
  I just killed a deer,0.0,-0.2,-1
 _Sakurai  https//t.co/lckZCdqNhh,0.0,0.0,0
 You suck.,0.0,0.0,0
 how can we put a stop to this? killing these chicks just because they can’t lay eggs. foryou animals https//t.co/LpLwS8F4ZU,0.0,0.0,0
  So... You want a mascot against animal violence fiction or non... To be in a game where there's fictional animal violence. Can we say... Hypocrisy?,0.325,-0.2,-1
 https//t.co/SHV1B4Kpxh,0.0,0.0,0
  What's Mario crafting over there? A diamond pickaxe?,0.0,0.0,0
" _Sakurai  If this guy gets in, I want Amaterasu as well.",0.0,0.0,0
  I'd like to see the character appear at the beginning of the reveal only for it to get pummeled by the actual dlc,0.55,0.0,0
"  In addition to this being a terrible joke, Peta is also a literal terrorist organization. They've supported actual violent actions for decades and gave even committed animal abuse themselves on multiple occasions.
If you want to support real animal advocates, donate to the ",0.4800000000000001,-0.32,-1
